TVDSS,WELL,NPHI,GR,RHOB,PHIE,VSH
3241.70049,N14,0.38655,108.386,2.55,0.0,1.0
3243.07209,N14,0.38395,108.281,2.524,0.0,1.0
3243.68169,N14,0.36623,104.174,2.556,0.0,0.9873
3243.98649,N14,0.3683,103.896,2.558,0.0,0.983
3244.29129,N14,0.3726,112.401,2.542,0.0,1.0
3244.59609,N14,0.39116,108.713,2.565,0.0,1.0
3244.74849,N14,0.38735,109.317,2.541,0.0,1.0
3245.20569,N14,0.2583,91.096,2.555,0.037982,0.699
3245.35809,N14,0.19869,73.492,2.55,0.112989,0.1993
3245.51049,N14,0.14742,65.99,2.501,0.108067,0.1518
3245.66289,N14,0.11278,58.077,2.474,0.11048,0.1018
3245.81529,N14,0.14255,49.124,2.477,0.131585,0.0451
3245.96769,N14,0.17232,43.807,2.396,0.177337,0.0114
3246.12009,N14,0.2021,43.743,2.315,0.218096,0.011
3246.27249,N14,0.23187,40.115,2.233,0.261166,0.0
3246.42489,N14,0.22522,40.928,2.244,0.254558,0.0
3246.57729,N14,0.22026,39.734,2.218,0.262007,0.0
3246.72969,N14,0.2188,40.75,2.288,0.236105,0.0
3246.88209,N14,0.21355,39.398,2.397,0.199537,0.0
3247.03449,N14,0.21135,39.018,2.505,0.169393,0.0
3247.49169,N14,0.23708,46.479,2.473,0.18595,0.0283
3247.64409,N14,0.24566,43.84,2.386,0.217253,0.0116
3247.79649,N14,0.24579,41.2,2.299,0.243254,0.0
3248.40609,N14,0.23173,37.799,2.267,0.248739,0.0
3248.55849,N14,0.21907,38.525,2.287,0.236572,0.0
3248.71089,N14,0.21397,39.251,2.302,0.229163,0.0
3248.86329,N14,0.21801,41.111,2.276,0.240135,0.0
3249.01569,N14,0.21473,44.159,2.25,0.246096,0.0137
3249.32049,N14,0.22824,38.632,2.228,0.261557,0.0
3249.47289,N14,0.23105,36.455,2.245,0.256479,0.0
3249.62529,N14,0.23835,37.617,2.245,0.25931,0.0
3249.77769,N14,0.23256,40.884,2.259,0.251971,0.0
3249.93009,N14,0.21858,41.258,2.291,0.234935,0.0
3250.08249,N14,0.20842,40.169,2.287,0.232383,0.0
3250.23489,N14,0.2055,40.118,2.268,0.238049,0.0
3250.38729,N14,0.21321,40.481,2.286,0.234637,0.0
3250.53969,N14,0.23375,40.321,2.257,0.253159,0.0
3250.69209,N14,0.22603,36.144,2.227,0.261046,0.0
3250.84449,N14,0.21831,35.821,2.227,0.257969,0.0
3250.99689,N14,0.22065,35.29,2.216,0.262887,0.0
3251.14929,N14,0.21295,33.747,2.236,0.252565,0.0
3251.30169,N14,0.20328,32.205,2.256,0.241461,0.0
3251.45409,N14,0.19759,33.997,2.257,0.238786,0.0
3251.60649,N14,0.20295,36.094,2.273,0.235228,0.0
3251.75889,N14,0.20831,38.191,2.289,0.23162,0.0
3251.91129,N14,0.20812,38.387,2.286,0.232624,0.0
3252.06369,N14,0.19754,37.105,2.304,0.221947,0.0
3252.21609,N14,0.18696,39.828,2.32,0.211978,0.0
3252.36849,N14,0.19385,44.393,2.314,0.214508,0.0151
3252.52089,N14,0.20651,43.638,2.321,0.217788,0.0104
3252.67329,N14,0.19678,37.492,2.315,0.217708,0.0
3252.82569,N14,0.20808,39.088,2.298,0.228291,0.0
3252.97809,N14,0.22464,37.98,2.27,0.2449,0.0
3253.13049,N14,0.22321,37.56,2.242,0.25449,0.0
3253.28289,N14,0.22929,39.842,2.25,0.253975,0.0
3253.43529,N14,0.23358,38.773,2.238,0.260014,0.0
3253.58769,N14,0.23358,35.984,2.244,0.257828,0.0
3253.74009,N14,0.22901,37.726,2.26,0.250231,0.0
3253.89249,N14,0.22442,36.906,2.238,0.256419,0.0
3254.34969,N14,0.22591,48.19,2.257,0.244045,0.0392
3254.50209,N14,0.22111,46.342,2.228,0.256177,0.0164
3254.65449,N14,0.21524,42.815,2.222,0.25854,0.0
3254.80689,N14,0.20915,40.408,2.249,0.24635,0.0
3254.95929,N14,0.22453,39.137,2.242,0.255012,0.0
3255.11169,N14,0.21886,37.867,2.221,0.260359,0.0
3255.26409,N14,0.21108,39.13,2.235,0.252171,0.0
3255.41649,N14,0.22446,40.684,2.241,0.255347,0.0
3255.56889,N14,0.22916,39.378,2.229,0.261556,0.0
3255.72129,N14,0.22391,36.327,2.229,0.25948,0.0
3255.87369,N14,0.23092,37.648,2.25,0.25461,0.0
3256.02609,N14,0.22767,39.017,2.258,0.250436,0.0
3256.17849,N14,0.22693,41.194,2.232,0.259587,0.0
3256.33089,N14,0.23306,41.772,2.248,0.25617,0.0
3256.63569,N14,0.23747,38.546,2.246,0.258606,0.0
3256.78809,N14,0.22555,38.731,2.258,0.249609,0.0
3256.94049,N14,0.21363,40.33,2.231,0.254642,0.0
3257.09289,N14,0.20171,40.33,2.232,0.24943,0.0
3257.24529,N14,0.21363,40.33,2.25,0.247788,0.0
3257.39769,N14,0.22623,40.966,2.269,0.245882,0.0
3257.55009,N14,0.22908,43.291,2.264,0.247544,0.0082
3257.70249,N14,0.22404,42.014,2.244,0.254079,0.0001
3257.85489,N14,0.23086,38.801,2.234,0.260407,0.0
3258.00728,N14,0.23049,37.22,2.23,0.261716,0.0
3258.15968,N14,0.22174,38.36,2.233,0.257168,0.0
3258.31208,N14,0.21298,39.604,2.236,0.252577,0.0
3258.46448,N14,0.2137,41.782,2.248,0.248538,0.0
3258.61688,N14,0.22246,43.961,2.267,0.243214,0.0124
3258.76928,N14,0.23123,42.661,2.287,0.240627,0.0042
3258.92168,N14,0.23999,40.629,2.28,0.247156,0.0
3259.07408,N14,0.23025,38.597,2.256,0.252167,0.0
3259.22648,N14,0.22725,39.147,2.233,0.259351,0.0
3259.68368,N14,0.23283,42.737,2.254,0.253178,0.0047
3259.83608,N14,0.24165,41.337,2.26,0.255096,0.0
3259.98848,N14,0.23494,39.937,2.243,0.258721,0.0
3260.14088,N14,0.23395,38.537,2.248,0.256515,0.0
3260.29328,N14,0.23567,38.046,2.256,0.254265,0.0
3260.44568,N14,0.22788,38.772,2.281,0.242164,0.0
3260.59808,N14,0.22009,38.993,2.26,0.24674,0.0
3260.75048,N14,0.21579,38.663,2.245,0.250456,0.0
3260.90288,N14,0.21963,38.333,2.246,0.251624,0.0
3261.05528,N14,0.22346,38.003,2.233,0.257851,0.0
3261.20768,N14,0.22045,39.504,2.249,0.250863,0.0
3261.36008,N14,0.21548,41.197,2.281,0.237334,0.0
3261.51248,N14,0.21971,44.185,2.267,0.241911,0.0138
3261.66488,N14,0.22394,45.172,2.244,0.250939,0.0201
3262.12208,N14,0.22347,38.768,2.22,0.262567,0.0
3262.73168,N14,0.2303,41.851,2.233,0.260551,0.0
3262.88408,N14,0.23473,44.392,2.254,0.252302,0.0151
3263.03648,N14,0.22633,44.226,2.271,0.243019,0.0141
3263.18888,N14,0.21794,41.904,2.268,0.242999,0.0
3263.34128,N14,0.21496,51.891,2.28,0.227729,0.0626
3263.49368,N14,0.21895,56.296,2.308,0.214883,0.0905
3263.64608,N14,0.22293,60.339,2.328,0.205261,0.1161
3263.79848,N14,0.22691,55.466,2.297,0.222812,0.0852
3263.95088,N14,0.21866,50.592,2.282,0.229769,0.0544
3264.10328,N14,0.2086,45.718,2.269,0.235248,0.0235
3264.25568,N14,0.19854,40.844,2.246,0.243112,0.0
3264.40808,N14,0.2011,39.025,2.251,0.242368,0.0
3264.56048,N14,0.20429,40.807,2.258,0.241153,0.0
3264.71288,N14,0.20747,42.589,2.265,0.239334,0.0037
3264.86528,N14,0.20821,44.37,2.241,0.248849,0.0
3265.01768,N14,0.20502,41.367,2.248,0.24504,0.0
3265.17008,N14,0.20183,41.676,2.255,0.241231,0.0
3265.32248,N14,0.19865,44.788,2.262,0.236086,0.0085
3265.47488,N14,0.20285,45.957,2.269,0.232684,0.025
3265.62728,N14,0.20725,44.551,2.265,0.237299,0.0161
3265.77968,N14,0.20579,46.582,2.252,0.241938,0.0126
3265.93208,N14,0.20433,46.01,2.239,0.247991,0.0
3266.08448,N14,0.20287,46.09,2.242,0.246318,0.0
3266.23688,N14,0.21187,47.891,2.254,0.239927,0.0365
3266.38928,N14,0.21341,43.777,2.258,0.24306,0.0112
3266.54168,N14,0.21081,40.727,2.246,0.248099,0.0
3266.69408,N14,0.20822,43.177,2.259,0.241211,0.0074
3266.84648,N14,0.20346,45.626,2.282,0.228601,0.0229
3266.99888,N14,0.19795,46.453,2.306,0.216964,0.0282
3267.15128,N14,0.19243,46.018,2.312,0.213024,0.0254
3267.30368,N14,0.19743,45.582,2.29,0.22334,0.0227
3267.45608,N14,0.20473,44.602,2.266,0.235871,0.0165
3267.60848,N14,0.21203,42.479,2.271,0.239106,0.003
3267.76088,N14,0.21934,44.413,2.251,0.247325,0.0153
3267.91328,N14,0.2121,46.151,2.228,0.255106,0.0
3268.06568,N14,0.20376,45.111,2.249,0.244159,0.0001
3268.21808,N14,0.20283,45.837,2.289,0.225628,0.0243
3268.37048,N14,0.20548,46.94,2.287,0.226315,0.0313
3268.52288,N14,0.20193,50.388,2.304,0.215363,0.0531
3268.67528,N14,0.2104,53.835,2.279,0.224317,0.0749
3268.82768,N14,0.21887,53.273,2.27,0.231533,0.0713
3268.98008,N14,0.22734,49.281,2.259,0.242814,0.0461
3269.13248,N14,0.2214,45.289,2.254,0.246196,0.0208
3269.28488,N14,0.21311,43.939,2.243,0.248186,0.0123
3269.43728,N14,0.20785,42.76,2.231,0.2523,0.0
3269.58968,N14,0.21254,42.968,2.226,0.256005,0.0
3269.74208,N14,0.22442,45.872,2.239,0.252253,0.0245
3269.89448,N14,0.23065,46.021,2.252,0.24985,0.0254
3270.04688,N14,0.22423,41.871,2.244,0.254168,0.0
3270.19928,N14,0.22503,38.569,2.225,0.261375,0.0
3270.35168,N14,0.22831,41.651,2.243,0.256135,0.0
3270.50408,N14,0.22028,41.862,2.257,0.247901,0.0
3270.65648,N14,0.21225,41.926,2.237,0.251922,0.0
3270.80888,N14,0.21162,44.105,2.25,0.244899,0.0133
3270.96128,N14,0.21926,46.284,2.271,0.238223,0.0271
3271.11368,N14,0.22689,47.905,2.257,0.244712,0.0374
3271.57088,N14,0.20903,47.693,2.235,0.251341,0.0
3271.72328,N14,0.20506,46.759,2.278,0.229554,0.0301
3271.87568,N14,0.21309,45.826,2.321,0.218209,0.0242
3272.02808,N14,0.22048,47.407,2.305,0.225311,0.0342
3272.18048,N14,0.21281,48.908,2.241,0.248465,0.0143
3272.33288,N14,0.21194,45.915,2.256,0.241074,0.0248
3272.48528,N14,0.21241,42.921,2.25,0.246389,0.0058
3272.63768,N14,0.20584,45.975,2.255,0.239937,0.0186
3272.79008,N14,0.20862,50.149,2.271,0.230135,0.0516
3272.94248,N14,0.21336,54.324,2.287,0.222156,0.078
3273.09488,N14,0.21811,58.498,2.304,0.213812,0.1044
3273.24728,N14,0.22285,55.298,2.273,0.230044,0.0842
3273.39968,N14,0.2188,56.818,2.261,0.234496,0.073
3273.55208,N14,0.21528,57.244,2.262,0.234226,0.0633
3273.70448,N14,0.21431,50.226,2.272,0.231996,0.0521
3273.85688,N14,0.21566,47.478,2.281,0.232009,0.0347
3274.00928,N14,0.21429,51.229,2.291,0.224156,0.0584
3274.16168,N14,0.21247,52.097,2.274,0.22868,0.0639
3274.31408,N14,0.21274,49.402,2.283,0.228224,0.0468
3274.46648,N14,0.19903,47.232,2.276,0.227347,0.0331
3274.61888,N14,0.20253,47.595,2.251,0.242951,0.0
3274.77128,N14,0.20965,47.683,2.242,0.248154,0.0059
3274.92368,N14,0.21251,46.813,2.247,0.24451,0.025
3275.07608,N14,0.20131,49.066,2.252,0.242095,0.0
3275.22848,N14,0.19769,49.868,2.257,0.238826,0.0
3275.38088,N14,0.21288,48.521,2.25,0.242473,0.0321
3275.53328,N14,0.21562,48.798,2.241,0.24815,0.0236
3275.68568,N14,0.21256,52.126,2.247,0.244504,0.0252
3275.83808,N14,0.2174,55.453,2.276,0.226621,0.0851
3275.99048,N14,0.20323,58.781,2.341,0.1943,0.1062
3276.14288,N14,0.18905,62.7,2.405,0.161937,0.131
3276.29528,N14,0.19859,67.344,2.47,0.141314,0.1604
3276.44768,N14,0.21403,71.988,2.511,0.133094,0.1898
3276.60008,N14,0.22476,75.187,2.444,0.152746,0.21
3276.75248,N14,0.23134,72.575,2.404,0.170167,0.1935
3276.90488,N14,0.23791,73.755,2.386,0.177122,0.201
3277.05728,N14,0.22776,77.748,2.42,0.157667,0.2263
3277.20968,N14,0.21649,75.073,2.454,0.145778,0.2093
3277.36208,N14,0.21681,68.396,2.486,0.145539,0.1671
3277.51448,N14,0.2229,67.065,2.454,0.158914,0.1586
3277.66688,N14,0.21657,65.846,2.427,0.164224,0.1509
3277.81928,N14,0.20779,66.717,2.45,0.152322,0.1564
3277.97168,N14,0.21984,65.608,2.427,0.16627,0.1494
3278.12408,N14,0.21502,61.83,2.391,0.178048,0.1255
3278.27648,N14,0.20604,61.667,2.355,0.187557,0.1245
3278.42888,N14,0.18667,61.62,2.372,0.173703,0.1242
3278.58127,N14,0.19017,57.993,2.399,0.169225,0.1012
3278.73367,N14,0.19784,62.853,2.426,0.157952,0.132
3278.88607,N14,0.202,58.967,2.435,0.162607,0.1074
3279.03847,N14,0.19762,54.006,2.4,0.175783,0.076
3279.19087,N14,0.1974,54.379,2.365,0.187795,0.0783
3279.34327,N14,0.20423,55.014,2.335,0.200598,0.0824
3279.49567,N14,0.19437,57.528,2.4,0.171006,0.0983
3279.64807,N14,0.20725,63.479,2.465,0.152,0.1359
3279.80047,N14,0.21082,69.429,2.53,0.12947,0.1736
3279.95287,N14,0.20989,74.226,2.517,0.126627,0.204
3280.10527,N14,0.21281,69.023,2.419,0.160445,0.171
3280.25767,N14,0.20845,65.103,2.39,0.172607,0.1462
3280.41007,N14,0.20527,68.215,2.421,0.157221,0.1659
3280.56247,N14,0.20965,71.327,2.452,0.147177,0.1856
3280.71487,N14,0.21403,69.78,2.483,0.143193,0.1758
3280.86727,N14,0.22594,67.603,2.427,0.167117,0.162
3281.01967,N14,0.21729,65.426,2.392,0.17503,0.1483
3281.17207,N14,0.21439,65.447,2.399,0.171374,0.1484
3281.32447,N14,0.22133,66.724,2.393,0.174956,0.1565
3281.47687,N14,0.22826,63.094,2.419,0.175956,0.1335
3281.62927,N14,0.22547,59.744,2.405,0.182285,0.1123
3281.78167,N14,0.2238,61.05,2.38,0.186526,0.1206
3281.93407,N14,0.22368,59.643,2.354,0.196859,0.1117
3282.08647,N14,0.21786,54.663,2.328,0.208858,0.0801
3282.23887,N14,0.22017,50.472,2.303,0.222903,0.0536
3282.39127,N14,0.2136,50.472,2.267,0.233266,0.0536
3282.54367,N14,0.20703,49.503,2.231,0.251966,0.0
3282.84847,N14,0.2101,47.245,2.227,0.254655,0.0
3283.00087,N14,0.21309,51.914,2.238,0.250428,0.0094
3283.15327,N14,0.21053,56.996,2.25,0.242737,0.0243
3283.30567,N14,0.21468,53.912,2.251,0.241607,0.0399
3283.45807,N14,0.20864,50.699,2.235,0.251182,0.0
3283.61047,N14,0.19915,47.486,2.22,0.252674,0.0
3283.76287,N14,0.18966,44.273,2.227,0.246212,0.0
3283.91527,N14,0.18773,43.817,2.225,0.246113,0.0
3284.06767,N14,0.19227,44.686,2.223,0.248734,0.0
3284.22007,N14,0.19681,42.871,2.247,0.242043,0.0
3284.37247,N14,0.19244,46.114,2.275,0.228134,0.0133
3284.52487,N14,0.18795,54.22,2.303,0.210012,0.053
3284.67727,N14,0.19477,56.283,2.331,0.196926,0.0904
3284.82967,N14,0.20158,53.606,2.314,0.208437,0.0735
3284.98207,N14,0.20338,50.93,2.278,0.224918,0.0552
3285.13447,N14,0.19778,48.254,2.242,0.244231,0.0
3285.28687,N14,0.19643,45.577,2.258,0.237953,0.0
3285.43927,N14,0.19909,43.868,2.252,0.241189,0.0
3285.59167,N14,0.19666,43.868,2.266,0.233649,0.0097
3285.74407,N14,0.19423,43.868,2.257,0.237407,0.0
3285.89647,N14,0.19278,42.41,2.263,0.234668,0.0
3286.04887,N14,0.19442,40.497,2.281,0.228911,0.0
3286.20127,N14,0.19607,38.583,2.256,0.238521,0.0
3286.35367,N14,0.19507,37.464,2.264,0.235251,0.0
3286.50607,N14,0.19263,39.786,2.252,0.238533,0.0
3286.65847,N14,0.1902,39.332,2.26,0.234675,0.0
3286.81087,N14,0.18456,36.72,2.254,0.234465,0.0
3286.96327,N14,0.17775,37.01,2.264,0.228058,0.0
3287.11567,N14,0.18163,37.494,2.269,0.227913,0.0
3287.26807,N14,0.18844,37.978,2.243,0.240001,0.0
3287.42047,N14,0.18465,38.387,2.25,0.235924,0.0
3287.57287,N14,0.1788,36.935,2.263,0.228854,0.0
3287.72527,N14,0.18426,36.235,2.276,0.226521,0.0
3287.87767,N14,0.19108,36.598,2.264,0.233612,0.0
3288.03007,N14,0.18867,37.852,2.258,0.234754,0.0
3288.18247,N14,0.18575,40.133,2.267,0.230339,0.0
3288.33487,N14,0.18283,41.765,2.276,0.225927,0.0
3288.48727,N14,0.18162,40.624,2.261,0.230747,0.0
3288.63967,N14,0.18114,39.483,2.24,0.237997,0.0
3288.79207,N14,0.17951,37.26,2.254,0.232343,0.0
3288.94447,N14,0.17752,36.247,2.268,0.226544,0.0
3289.09687,N14,0.17552,38.425,2.257,0.229593,0.0
3289.24927,N14,0.17454,38.287,2.277,0.222106,0.0
3289.40167,N14,0.17783,37.066,2.26,0.229508,0.0
3289.55407,N14,0.18112,39.502,2.244,0.236569,0.0
3289.70647,N14,0.17895,38.595,2.227,0.241675,0.0
3289.85887,N14,0.17618,37.688,2.24,0.235888,0.0
3290.01127,N14,0.18056,36.781,2.258,0.231367,0.0
3290.16367,N14,0.18494,35.873,2.214,0.248844,0.0
3290.31607,N14,0.18933,35.609,2.242,0.240729,0.0
3290.46847,N14,0.18727,38.029,2.262,0.232749,0.0
3290.62087,N14,0.18289,39.664,2.251,0.23483,0.0
3290.77327,N14,0.17852,38.865,2.246,0.234759,0.0
3290.92567,N14,0.1953,38.067,2.256,0.238204,0.0
3291.07807,N14,0.19004,37.269,2.236,0.243164,0.0
3291.23047,N14,0.19939,41.283,2.238,0.246326,0.0
3291.38287,N14,0.21384,45.325,2.249,0.244945,0.021
3291.53527,N14,0.20678,45.289,2.252,0.241827,0.0158
3291.68767,N14,0.20473,43.655,2.235,0.249591,0.0
3291.84007,N14,0.20275,42.286,2.237,0.248063,0.0
3291.99247,N14,0.20542,42.867,2.247,0.245304,0.0016
3292.14487,N14,0.20518,48.063,2.248,0.244666,0.0028
3292.29727,N14,0.19787,57.944,2.331,0.196525,0.1009
3292.44967,N14,0.21207,67.825,2.413,0.163118,0.1634
3292.60207,N14,0.22628,77.707,2.495,0.136879,0.226
3293.21167,N14,0.23665,84.224,2.431,0.15165,0.2672
3293.36407,N14,0.24216,77.915,2.451,0.156809,0.2273
3293.51647,N14,0.24768,79.73,2.45,0.1578,0.2388
3293.66887,N14,0.23406,80.588,2.37,0.174559,0.2442
3293.82127,N14,0.22567,72.604,2.29,0.214445,0.152
3293.97367,N14,0.22737,64.621,2.271,0.226886,0.1207
3294.12607,N14,0.22573,60.82,2.266,0.230394,0.1055
3294.27847,N14,0.2193,61.234,2.268,0.229786,0.0882
3294.43087,N14,0.22073,60.486,2.272,0.226966,0.1007
3294.58327,N14,0.2227,55.678,2.289,0.223832,0.0866
3294.73567,N14,0.21715,50.869,2.28,0.229615,0.0561
3294.88807,N14,0.21282,51.921,2.271,0.230075,0.0628
3295.04047,N14,0.2095,56.519,2.262,0.234873,0.0443
3295.19287,N14,0.20618,59.731,2.279,0.22394,0.0664
3295.34527,N14,0.20287,62.272,2.304,0.207685,0.1041
3295.49767,N14,0.21549,65.368,2.351,0.189083,0.1479
3295.65007,N14,0.22842,68.675,2.397,0.175203,0.1688
3295.80247,N14,0.21533,71.983,2.389,0.16886,0.1898
3295.95487,N14,0.19164,70.732,2.358,0.173016,0.1721
3296.10727,N14,0.16796,68.348,2.327,0.196265,0.0338
3296.25967,N14,0.14428,69.122,2.339,0.187478,0.0
3296.41207,N14,0.12952,67.479,2.361,0.173448,0.0
3296.56447,N14,0.15779,65.083,2.372,0.167438,0.0878
3296.71687,N14,0.18606,62.686,2.342,0.184279,0.1226
3296.86927,N14,0.21433,64.068,2.311,0.204245,0.1397
3297.02167,N14,0.22157,63.542,2.321,0.204085,0.1363
3297.17407,N14,0.21499,60.802,2.333,0.199865,0.119
3297.32647,N14,0.20863,58.061,2.345,0.19575,0.1017
3297.47887,N14,0.22343,62.106,2.353,0.194705,0.1273
3297.63127,N14,0.23823,68.704,2.363,0.190334,0.169
3297.78367,N14,0.25303,75.303,2.427,0.172179,0.2108
3297.93607,N14,0.26783,80.26,2.477,0.160297,0.2422
3298.24087,N14,0.23525,77.95,2.46,0.150694,0.2275
3298.39327,N14,0.23304,80.854,2.396,0.164528,0.2459
3298.54567,N14,0.23742,76.407,2.406,0.168255,0.2178
3298.69807,N14,0.23136,72.202,2.426,0.164715,0.1912
3298.85047,N14,0.22417,70.63,2.424,0.163305,0.1812
3299.00287,N14,0.21698,69.058,2.408,0.165599,0.1713
3299.15526,N14,0.20978,67.486,2.365,0.179691,0.1613
3299.30766,N14,0.21196,68.632,2.414,0.16192,0.1686
3299.46006,N14,0.21838,74.234,2.4,0.163899,0.204
3299.61246,N14,0.22481,78.893,2.388,0.16612,0.2335
3299.76486,N14,0.22967,75.555,2.415,0.1627,0.2124
3299.91726,N14,0.23259,75.74,2.442,0.156792,0.2135
3300.06966,N14,0.23551,76.704,2.303,0.204697,0.2097
3300.22206,N14,0.23843,64.012,2.301,0.217501,0.1393
3300.37446,N14,0.23162,62.06,2.286,0.222176,0.127
3300.52686,N14,0.22658,61.561,2.321,0.208019,0.1238
3300.67926,N14,0.23067,61.062,2.287,0.222418,0.1206
3300.83166,N14,0.22803,60.564,2.299,0.217521,0.1175
3300.98406,N14,0.22153,60.065,2.278,0.222996,0.1143
3301.13646,N14,0.21502,63.222,2.309,0.206084,0.1343
3301.28886,N14,0.20948,68.087,2.341,0.187534,0.1651
3301.44126,N14,0.21704,72.952,2.372,0.174656,0.1959
3301.59366,N14,0.2246,74.563,2.403,0.164923,0.2061
3301.74606,N14,0.23217,71.924,2.401,0.172209,0.1894
3301.89846,N14,0.23829,69.284,2.428,0.17138,0.1727
3302.05086,N14,0.24296,66.645,2.423,0.178375,0.156
3302.20326,N14,0.24764,74.376,2.387,0.181313,0.2049
3302.35566,N14,0.24711,77.085,2.351,0.18993,0.2221
3302.50806,N14,0.23163,74.483,2.347,0.187908,0.2056
3302.66046,N14,0.23519,71.882,2.354,0.189324,0.1891
3302.81286,N14,0.24961,69.28,2.342,0.201737,0.1727
3302.96526,N14,0.26289,69.259,2.33,0.211129,0.1725
3303.11766,N14,0.25065,70.424,2.318,0.209789,0.1799
3303.27006,N14,0.23841,67.739,2.327,0.204409,0.1629
3303.42246,N14,0.22617,65.054,2.343,0.196483,0.1459
3303.57486,N14,0.21393,62.369,2.331,0.198605,0.1289
3303.72726,N14,0.22326,65.022,2.319,0.204016,0.1457
3303.87966,N14,0.22129,69.136,2.335,0.193403,0.1717
3304.03206,N14,0.20522,67.233,2.351,0.183091,0.1597
3304.18446,N14,0.19583,64.148,2.367,0.176677,0.1402
3304.33686,N14,0.20547,62.822,2.385,0.175477,0.1318
3304.48926,N14,0.18222,67.18,2.408,0.153569,0.1594
3304.64166,N14,0.17984,66.773,2.414,0.150896,0.1568
3304.79406,N14,0.19727,66.048,2.385,0.168975,0.1522
3304.94646,N14,0.2147,69.517,2.398,0.167835,0.1742
3305.09886,N14,0.23213,73.044,2.426,0.164108,0.1965
3305.25126,N14,0.24956,71.986,2.436,0.171894,0.1898
3305.40366,N14,0.25409,74.442,2.436,0.171319,0.2053
3305.55606,N14,0.24445,78.798,2.466,0.152893,0.2329
3305.70846,N14,0.23806,76.477,2.496,0.144244,0.2182
3305.86086,N14,0.23113,77.018,2.489,0.14186,0.2216
3306.01326,N14,0.22334,78.632,2.451,0.145934,0.2318
3306.16566,N14,0.22608,80.245,2.414,0.155957,0.2421
3306.31806,N14,0.23547,76.276,2.398,0.16952,0.2169
3306.47046,N14,0.24485,71.608,2.43,0.171502,0.1874
3306.62286,N14,0.25424,78.066,2.459,0.160787,0.2283
3306.77526,N14,0.26211,86.199,2.432,0.162506,0.2797
3306.92766,N14,0.25061,82.811,2.405,0.167844,0.2583
3307.08006,N14,0.23911,80.395,2.373,0.175634,0.243
3307.23246,N14,0.23591,79.67,2.387,0.170046,0.2384
3307.38486,N14,0.24175,79.257,2.402,0.16821,0.2358
3307.53726,N14,0.24759,82.017,2.411,0.165565,0.2533
3307.68966,N14,0.24195,84.776,2.419,0.157055,0.2707
3307.84206,N14,0.2348,87.535,2.428,0.14744,0.2882
3307.99446,N14,0.22766,83.982,2.426,0.148586,0.2657
3308.14686,N14,0.24294,79.242,2.398,0.169947,0.2357
3308.29926,N14,0.2246,74.503,2.37,0.176836,0.2057
3308.45166,N14,0.19698,69.763,2.343,0.182402,0.1606
3308.60406,N14,0.19489,65.023,2.322,0.196602,0.1128
3308.75646,N14,0.20317,63.563,2.349,0.186645,0.1365
3308.90886,N14,0.21145,69.123,2.322,0.194757,0.1674
3309.06126,N14,0.2176,70.687,2.294,0.212689,0.1332
3309.21366,N14,0.21232,65.363,2.276,0.225249,0.0808
3309.36606,N14,0.20704,63.618,2.299,0.210545,0.1081
3309.51846,N14,0.20176,66.856,2.313,0.201823,0.118
3309.67086,N14,0.19648,70.094,2.326,0.193765,0.1259
3309.82326,N14,0.198,73.331,2.35,0.177632,0.1775
3309.97566,N14,0.19995,75.054,2.36,0.170763,0.2034
3310.12806,N14,0.20166,70.456,2.335,0.187202,0.1604
3310.28046,N14,0.19307,65.859,2.311,0.204121,0.0854
3310.43286,N14,0.19745,61.522,2.29,0.2176,0.059
3310.58526,N14,0.19568,57.892,2.309,0.205161,0.0901
3310.73766,N14,0.18566,54.262,2.326,0.196982,0.0776
3310.89006,N14,0.17984,54.397,2.333,0.191948,0.0785
3311.04246,N14,0.19633,61.656,2.341,0.18861,0.1244
3311.19486,N14,0.21283,63.819,2.349,0.190277,0.1381
3311.34726,N14,0.22932,58.221,2.333,0.20802,0.1027
3311.49966,N14,0.21372,53.056,2.315,0.21349,0.07
3311.65206,N14,0.20668,51.024,2.334,0.20589,0.0571
3311.80446,N14,0.19964,48.992,2.355,0.197603,0.0443
3311.95686,N14,0.19261,46.96,2.376,0.189352,0.0314
3312.10926,N14,0.19815,52.495,2.354,0.19389,0.0664
3312.26166,N14,0.2091,59.15,2.314,0.205952,0.1085
3312.41406,N14,0.20868,57.494,2.329,0.202061,0.0981
3312.56646,N14,0.20454,58.412,2.362,0.187697,0.1039
3312.71886,N14,0.20461,61.315,2.389,0.175206,0.1222
3312.87126,N14,0.20567,64.217,2.385,0.174171,0.1406
3313.02366,N14,0.20673,67.12,2.381,0.17313,0.159
3313.17606,N14,0.21058,67.085,2.377,0.176125,0.1588
3313.32846,N14,0.2178,66.291,2.402,0.171016,0.1537
3313.48086,N14,0.21013,68.885,2.404,0.164524,0.1702
3313.63326,N14,0.21639,71.478,2.389,0.169779,0.1866
3313.78566,N14,0.22306,69.884,2.4,0.170033,0.1765
3313.93806,N14,0.26167,67.396,2.419,0.188371,0.1607
3314.24286,N14,0.20927,85.679,2.33,0.18968,0.1758
3314.39526,N14,0.1646,76.757,2.414,0.138724,0.192
3314.54766,N14,0.21495,71.682,2.41,0.161502,0.1879
3314.70006,N14,0.26531,75.55,2.427,0.178314,0.2123
3314.85246,N14,0.26243,80.569,2.443,0.166422,0.2441
3315.00486,N14,0.21405,87.727,2.441,0.134176,0.2894
